Price,Open,High,Low,Close,Adj Close,Volume
2026-02-10,294.989990234375,297.6099853515625,290.3299865722656,291.760009765625,287.56549072265625,3837300
2026-02-11,292.3399963378906,293.5,272.3599853515625,272.80999755859375,268.887939453125,7628200
2026-02-12,270.29998779296875,271.29998779296875,257.2200012207031,259.5199890136719,255.78897094726562,12565400
2026-02-13,260.0,264.6600036621094,256.6400146484375,262.3800048828125,258.6078796386719,6842600
2026-02-17,259.20001220703125,260.70001220703125,254.64999389648438,258.30999755859375,254.5963897705078,4929700
2026-02-18,258.6400146484375,261.1099853515625,256.25,260.7900085449219,257.0407409667969,3949200
2026-02-19,256.0,258.2799987792969,253.50999450683594,256.2799987792969,252.59556579589844,4948700
2026-02-20,255.1999969482422,259.0400085449219,253.8000030517578,257.1600036621094,253.4629364013672,4708600
2026-02-23,254.3699951171875,255.19000244140625,220.72000122070312,223.35000610351562,220.1389923095703,19522900
2026-02-24,227.8000030517578,236.58999633789062,223.6300048828125,229.32000732421875,226.02317810058594,13379800
2026-02-25,233.22000122070312,239.5500030517578,231.22000122070312,237.5399932861328,234.12498474121094,8569700
2026-02-26,239.7100067138672,247.49000549316406,238.9499969482422,242.00999450683594,238.5307159423828,7343100
2026-02-27,238.07000732421875,240.2100067138672,234.57000732421875,240.2100067138672,236.75660705566406,6642200
2026-03-02,235.6999969482422,240.77999877929688,233.77999877929688,239.3699951171875,235.9286651611328,6220300
2026-03-03,236.35000610351562,246.08999633789062,234.2899932861328,245.27999877929688,241.7537078857422,6960400
2026-03-04,245.75,250.85000610351562,244.9600067138672,250.05999755859375,246.46499633789062,6085000
2026-03-05,249.32000732421875,260.3800048828125,249.0,256.54998779296875,252.86167907714844,9894600
2026-03-06,256.44000244140625,259.3999938964844,252.2100067138672,258.8500061035156,255.12863159179688,6234400
2026-03-09,255.3800048828125,258.0799865722656,251.57000732421875,253.3300018310547,249.68797302246094,6126600
2026-03-10,253.25999450683594,253.44000244140625,246.5500030517578,250.1999969482422,246.60296630859375,4938000
2026-03-11,250.00999450683594,253.72000122070312,247.1999969482422,248.8699951171875,245.29209899902344,4008500
2026-03-12,247.10000610351562,250.0500030517578,245.63999938964844,247.67999267578125,244.11920166015625,5547700
2026-03-13,247.6699981689453,249.72000122070312,244.7100067138672,246.27999877929688,242.7393341064453,4338400
2026-03-16,247.8699951171875,252.1999969482422,246.10000610351562,249.25,245.66664123535156,5674200
2026-03-17,250.50999450683594,256.3900146484375,250.0,256.1099853515625,252.42800903320312,5840100
2026-03-18,254.16000366210938,258.2799987792969,250.16000366210938,251.60000610351562,247.9828643798828,5177000
2026-03-19,249.42999267578125,252.19000244140625,248.25,250.3699951171875,246.77053833007812,4249500
2026-03-20,249.0,250.27999877929688,241.77000427246094,241.77000427246094,238.29417419433594,11314100
2026-03-23,246.5,251.35000610351562,244.7100067138672,248.44000244140625,244.8682861328125,4972000
2026-03-24,246.4499969482422,247.11000061035156,238.0,240.58999633789062,237.13113403320312,4151500
2026-03-25,243.60000610351562,246.19000244140625,238.0,241.38999938964844,237.91964721679688,4207900
2026-03-26,240.55999755859375,246.6699981689453,239.8000030517578,241.6699981689453,238.19561767578125,3606800
2026-03-27,238.85000610351562,239.44000244140625,233.75,236.33999633789062,232.94224548339844,4853700
2026-03-30,237.8000030517578,240.2100067138672,236.1300048828125,237.25,233.8391571044922,3882600
2026-03-31,240.27000427246094,242.85000610351562,236.3800048828125,242.38999938964844,238.90525817871094,4750300
2026-04-01,242.1199951171875,246.25999450683594,240.13999938964844,243.13999938964844,239.6444854736328,4228700
2026-04-02,243.0,248.2100067138672,241.49000549316406,248.16000366210938,244.59231567382812,3350900
2026-04-06,248.13999938964844,248.89999389648438,244.74000549316406,246.74000549316406,243.19271850585938,3376000
2026-04-07,245.32000732421875,245.75999450683594,241.10000610351562,245.07000732421875,241.54673767089844,2356100
2026-04-08,248.6300048828125,250.0,240.8000030517578,241.74000549316406,238.2646026611328,4771500
2026-04-09,240.8800048828125,241.74000549316406,233.75999450683594,237.17999267578125,233.77015686035156,5078600
2026-04-10,239.19000244140625,239.27000427246094,230.50999450683594,230.75999450683594,227.44244384765625,5869400
2026-04-13,233.6300048828125,238.07000732421875,231.6999969482422,237.82000732421875,234.40097045898438,5349600
2026-04-14,238.75,241.5399932861328,238.1199951171875,240.27000427246094,236.81573486328125,3777300
2026-04-15,242.25,246.05999755859375,240.99000549316406,244.8000030517578,241.28062438964844,3879500
2026-04-16,248.75,251.22000122070312,246.1300048828125,251.0,247.3914794921875,4817500
2026-04-17,254.6699981689453,255.64999389648438,251.0399932861328,253.47000122070312,249.8259735107422,5671500
2026-04-20,255.0,258.5,252.55999755859375,253.7100067138672,250.06253051757812,5157700
2026-04-21,254.0,258.0899963378906,251.8699951171875,255.67999267578125,252.00418090820312,5584900
2026-04-22,254.50999450683594,257.5400085449219,247.2100067138672,251.86000061035156,248.23910522460938,12190200
2026-04-23,232.27000427246094,232.91000366210938,221.72999572753906,231.0800018310547,227.7578582763672,22297800
2026-04-24,231.92999267578125,232.8000030517578,225.0,231.97999572753906,228.64491271972656,9816900
2026-04-27,229.9499969482422,231.32000732421875,227.1199951171875,228.0500030517578,224.77142333984375,8060700
2026-04-28,230.5,233.55999755859375,228.4600067138672,233.0399932861328,229.68966674804688,5162900
2026-04-29,230.33999633789062,231.47999572753906,226.82000732421875,227.10000610351562,223.8350830078125,6443700
2026-04-30,226.52999877929688,231.60000610351562,224.89999389648438,230.97999572753906,227.6593017578125,6283300
2026-05-01,234.5500030517578,235.9499969482422,231.75,232.1999969482422,228.86175537109375,3582100
2026-05-04,232.0,234.08999633789062,228.6199951171875,229.47999572753906,226.1808624267578,4003100
2026-05-05,230.16000366210938,231.0,227.14999389648438,229.02999877929688,225.73733520507812,4221900
2026-05-06,228.75,229.0,224.3800048828125,225.74000549316406,222.49464416503906,7673200
2026-05-07,227.5,231.82000732421875,227.41000366210938,231.30999755859375,227.98455810546875,5485500
2026-05-08,229.72999572753906,230.7100067138672,224.8300018310547,229.75999450683594,228.12355041503906,5332800
2026-05-11,228.66000366210938,230.22999572753906,222.5500030517578,223.5500030517578,221.95779418945312,6677200
2026-05-12,224.42999267578125,224.42999267578125,219.22000122070312,219.22000122070312,217.65863037109375,6045200
2026-05-13,218.27000427246094,218.30999755859375,212.33999633789062,214.63999938964844,213.1112518310547,8361200
2026-05-14,215.5500030517578,220.9600067138672,215.0,218.3699951171875,216.81468200683594,5906200
2026-05-15,218.1999969482422,220.91000366210938,217.6199951171875,219.3000030517578,217.73806762695312,6154500
2026-05-18,218.5500030517578,223.3300018310547,217.75,222.75,221.16348266601562,5946400
2026-05-19,224.5,227.35000610351562,221.9199981689453,222.3300018310547,220.74647521972656,5937800
2026-05-20,221.0500030517578,225.0,216.77999877929688,225.0,223.3974609375,4873400
2026-05-21,232.5800018310547,253.6300048828125,230.94000244140625,252.97000122070312,251.16824340820312,25707800
2026-05-22,262.04998779296875,264.3800048828125,253.38999938964844,253.83999633789062,252.03204345703125,19072900
2026-05-26,254.5500030517578,254.5500030517578,245.4499969482422,250.69000244140625,248.9044952392578,9256100
2026-05-27,250.4600067138672,257.6199951171875,250.4600067138672,255.1999969482422,253.38235473632812,9275500
2026-05-28,261.0,268.8900146484375,257.0,264.2200012207031,262.338134765625,12432900
2026-05-29,277.29998779296875,301.0,273.3299865722656,297.79998779296875,295.6789245605469,28481000
2026-06-01,322.54998779296875,327.9800109863281,308.0,320.4200134277344,318.1378479003906,32880200
2026-06-02,313.75,332.4599914550781,310.1099853515625,329.2300109863281,326.8851013183594,17210700
2026-06-03,318.29998779296875,318.29998779296875,302.5299987792969,305.6300048828125,303.45318603515625,13926600
2026-06-04,307.42999267578125,310.44000244140625,300.17999267578125,301.7699890136719,299.62066650390625,9608100
2026-06-05,300.0,302.29998779296875,281.07000732421875,284.8399963378906,282.8112487792969,12509500
2026-06-08,286.44000244140625,290.5,279.42999267578125,280.82000732421875,278.81988525390625,6790600
2026-06-09,281.1400146484375,283.5899963378906,271.2900085449219,277.489990234375,275.51361083984375,9007900
2026-06-10,273.82000732421875,280.510009765625,271.3299865722656,272.3599853515625,270.4201354980469,5497100
2026-06-11,268.0,276.4800109863281,266.5,274.8500061035156,272.8924255371094,7558300
2026-06-12,278.94000244140625,278.94000244140625,267.67999267578125,272.239990234375,270.3009948730469,5748900
2026-06-15,272.0,272.25,264.79998779296875,268.7099914550781,266.796142578125,7178800
2026-06-16,270.8699951171875,276.6199951171875,268.6099853515625,270.80999755859375,268.8811950683594,4917600
2026-06-17,266.3500061035156,268.8699951171875,261.8800048828125,262.3500061035156,260.4814453125,5537000
2026-06-18,251.3800048828125,252.47000122070312,243.67999267578125,249.10000610351562,247.32582092285156,16619700
2026-06-22,248.42999267578125,253.30999755859375,243.80999755859375,252.22000122070312,250.423583984375,9615400
2026-06-23,261.5799865722656,267.5299987792969,255.25999450683594,264.94000244140625,263.0530090332031,15686100
2026-06-24,261.8399963378906,265.07000732421875,256.17999267578125,262.9599914550781,261.08709716796875,8149900
2026-06-25,267.6700134277344,268.760009765625,256.0,258.2699890136719,256.43048095703125,8520700
2026-06-26,258.94000244140625,273.1400146484375,258.2799987792969,271.6300048828125,269.6953430175781,9719900
2026-06-29,274.29998779296875,278.1499938964844,269.05999755859375,278.0,276.01995849609375,6464200
2026-06-30,273.2099914550781,282.57000732421875,271.1199951171875,281.2099914550781,279.20709228515625,7458400
2026-07-01,279.6600036621094,294.489990234375,278.9599914550781,286.25,284.2112121582031,6905800
2026-07-02,283.1400146484375,290.92999267578125,282.2799987792969,289.5199890136719,287.4579162597656,5944100
2026-07-06,288.3500061035156,300.82000732421875,287.6499938964844,299.5199890136719,297.3866882324219,7181500
2026-07-07,305.6600036621094,311.79998779296875,300.489990234375,306.1300048828125,303.9496154785156,8618600
2026-07-08,300.7699890136719,303.82000732421875,295.5899963378906,302.04998779296875,299.898681640625,7416700
2026-07-09,285.8399963378906,297.2799987792969,284.44000244140625,295.29998779296875,293.1967468261719,10842000
2026-07-10,297.260009765625,298.7699890136719,287.5,287.55999755859375,285.5118713378906,3640100
2026-07-13,290.5,297.5,289.1000061035156,290.2300109863281,288.1628723144531,5024200
2026-07-14,226.3699951171875,229.9199981689453,213.22000122070312,217.07000732421875,215.52394104003906,67440900
2026-07-15,220.97000122070312,223.80999755859375,211.02999877929688,211.1999969482422,209.69573974609375,29590400
2026-07-16,208.82000732421875,219.9499969482422,204.44000244140625,219.0500030517578,217.48983764648438,22533300
2026-07-17,215.6199951171875,217.1699981689453,210.22000122070312,212.6699981689453,211.1552734375,13150200
2026-07-20,210.07000732421875,216.27999877929688,208.82000732421875,213.0,211.48292541503906,9585000
2026-07-21,210.72000122070312,214.97000122070312,209.17999267578125,210.5,209.000732421875,11954400
2026-07-22,207.67999267578125,212.33999633789062,204.72999572753906,205.77000427246094,204.30442810058594,14606700
2026-07-23,202.63999938964844,207.5500030517578,199.19000244140625,206.64999389648438,205.1781463623047,15306000
2026-07-24,209.27999877929688,216.10000610351562,206.8000030517578,214.19000244140625,212.66445922851562,10578800
2026-07-27,217.75,219.6300048828125,215.2899932861328,216.27999877929688,214.73956298828125,8362300
2026-07-28,219.72999572753906,228.97999572753906,215.11000061035156,227.5500030517578,225.92930603027344,13263000
2026-07-29,227.6999969482422,230.97000122070312,223.9499969482422,226.44000244140625,224.82720947265625,8806700
2026-07-30,222.0,224.86000061035156,220.1999969482422,221.74000549316406,220.1606903076172,9675200
2026-07-31,221.14999389648438,224.75999450683594,216.58999633789062,223.64999389648438,222.05706787109375,9093600
2026-08-03,228.3300018310547,228.5500030517578,224.8699951171875,226.30999755859375,224.69813537597656,7974700
2026-08-04,224.75999450683594,235.30999755859375,223.3000030517578,235.14999389648438,233.47515869140625,7537900
2026-08-05,236.10000610351562,238.9600067138672,233.4600067138672,235.9199981689453,234.23968505859375,5726900
2026-08-06,229.61000061035156,234.47000122070312,228.44000244140625,233.42999267578125,231.7674102783203,4250100
2026-08-07,235.3800048828125,237.32000732421875,232.72000122070312,237.27999877929688,235.58999633789062,4763300
2026-08-10,235.0,240.74000549316406,234.1300048828125,236.30999755859375,236.30999755859375,7348900
2026-08-11,236.30999755859375,241.8000030517578,235.44000244140625,238.4199981689453,238.4199981689453,4469000
2026-08-12,236.9499969482422,237.4600067138672,231.67999267578125,235.97999572753906,235.97999572753906,5696200
2026-08-13,238.9199981689453,239.7100067138672,233.61000061035156,237.13999938964844,237.13999938964844,5395200
2026-08-14,238.3699951171875,239.14999389648438,233.72999572753906,234.32000732421875,234.32000732421875,4519900
